BloodID,BTN,TL,Objective,Whodunnit,ID,PlateID,BirdID,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,Ageclass,Status,BreedGroupID,TerritoryID,SexEstimate,MaxOfMaxOfSeenDate
5732,4666,7361.664828,9,EAF,3517,13,5513,27.0,,18.2,RB,2009,122,4874,22/09/2013,A,BrM,6108,47,1,31/08/2015
5735,4668,6080.000558,9,EAF,3519,2,5525,24.4,,15.4,RB,2009,122,4874,22/09/2013,A,H,6108,47,0,21/08/2014
5644,4578,5367.37469,9,EAF,3468,17,5525,24.6,,16.0,RB,2009,122,4759,27/07/2013,A,H,6108,47,0,21/08/2014
5643,4579,11977.43448,9,EAF,3467,6,6025,24.8,,16.5,LB,2012,122,4759,27/07/2013,SA,H,6108,47,1,13/09/2014
5703,4652,5875.326856,9,EAF,3501,33,6044,24.9,,14.9,G,2013,122,4857,12/09/2013,OFL,OFL,6133,48,0,31/08/2015
5682,4623,6198.961121,9,EAF,3491,21,5748,25.5,,16.5,RB,2011,122,4814,22/08/2013,A,ABX,6125,50,0,18/02/2015
5626,4563,3878.803902,9,EAF,3458,33,6017,26.1,,16.0,RB,2011,122,4744,20/07/2013,A,BrM,6113,53,1,24/01/2015
5601,4536,6022.472504,9,EAF,3444,17,5641,23.4,,16.0,RB,2011,122,4708,01/07/2013,A,BrF,6170,55,0,12/09/2015
5600,4535,11694.23621,9,EAF,3443,16,5776,25.3,,18.0,RB,2011,122,4708,01/07/2013,A,BrM,6170,55,1,12/09/2015
5641,4575,9260.306073,9,EAF,3466,23,5613,24.4,,16.0,RB,2009,122,4755,25/07/2013,A,BrF,6105,58,0,09/09/2015
5640,4576,6096.823902,9,EAF,3465,33,6023,24.3,,15.0,LB,2012,122,4755,25/07/2013,SA,ABX,6105,58,0,22/09/2013
5596,4531,11074.628,9,EAF,3439,5,5523,23.6,,18.0,RB,2009,122,4703,29/06/2013,A,BrM,6137,60,1,13/09/2015
5734,4671,8183.352045,9,EAF,3518,29,6033,26.5,,16.0,LB,2012,122,4876,23/09/2013,SA,ABX,6137,60,1,09/02/2015
5673,4616,6010.191837,9,EAF,3486,31,6033,25.9,,16.0,LB,2012,122,4784,14/08/2013,SA,ABX,6137,60,1,09/02/2015
5600,4535,11694.23621,9,EAF,3443,16,5776,25.3,,18.0,RB,2011,122,4708,01/07/2013,A,BrM,6172,61,1,12/09/2015
5603,4538,4622.650115,9,EAF,3446,3,5508,25.1,,18.0,RB,2009,122,4712,03/07/2013,A,BrM,6174,68,1,23/02/2014
5657,4600,5937.395633,9,EAF,3479,6,5826,25.0,,17.0,RB,2011,122,4771,05/08/2013,A,BrM,6211,602,1,27/08/2015
5651,4585,5135.774019,9,EAF,3475,25,5847,25.6,,16.5,RB,2010,122,4767,30/07/2013,A,BrM,6106,71,1,11/02/2015
5756,4588,5237.441713,8,EAF,3534,38,5334,24.6,,19.0,RB,2009,122,4793,31/07/2013,A,BrM,6175,72,1,28/09/2013
5650,4586,6771.9127,9,EAF,3474,16,5575,23.6,,19.0,RB,2010,122,4766,30/07/2013,A,BrF,6127,75,0,12/09/2015
5743,4669,6363.88258,9,EAF,3526,23,5626,26.4,,18.4,RB,2010,122,4870,24/09/2013,A,BrM,6109,77,1,06/09/2015
5593,4527,4965.94432,9,EAF,3437,29,6009,24.0,,16.0,G,2013,122,4699,26/06/2013,OFL,H,6109,77,0,13/09/2015
5690,4630,6756.690974,9,EAF,3496,13,5597,23.1,,16.0,RB,2010,122,4827,26/08/2013,A,BrF,6132,79,0,06/09/2015
5746,4674,6158.462127,9,EAF,3528,31,5907,25.5,,15.5,LB,2012,122,4877,24/09/2013,SA,ABX,6160,80,1,24/09/2014
5624,4559,3660.827658,7,EAF,2256,31,5447,25.1,,15.0,RB,2009,122,4741,18/07/2013,A,BrM,6176,82,1,01/09/2014
5645,4581,6222.039701,9,EAF,3469,33,6026,23.5,,17.0,LB,2012,122,4763,28/07/2013,SA,ABX,6176,82,1,02/09/2015
5691,4634,3628.8999,9,EAF,3497,18,5822,25.4,,15.5,LB,2012,122,4831,29/08/2013,SA,ABX,6207,83,1,25/08/2015
5623,4558,5747.58812,9,EAF,3457,31,6015,23.5,,14.5,LB,2012,122,4742,18/07/2013,SA,BrF,6177,85,0,07/09/2013
5744,4676,7772.405234,9,EAF,3527,5,5853,26.1,,15.3,RB,2012,122,4877,24/09/2013,A,H,6109,77,1,18/09/2015
5677,4621,3036.845329,6,EAF,1745,28,4904,24.9,,15.0,RB,2006,122,4798,18/08/2013,A,BrF,6178,88,0,25/01/2015
5686,4627,7602.508092,8,EAF,3492,30,5292,23.8,,17.0,RB,2008,122,4819,24/08/2013,A,BrM,6179,90,1,19/09/2015
5728,4677,3764.281415,9,EAF,3515,33,6050,26.3,,16.1,G,2013,122,4870,24/09/2013,OFL,OFL,6179,90,1,10/09/2015
5680,4609,7725.861046,8,EAF,3489,40,5249,25.6,,15.0,RB,2007,122,4786,11/08/2013,A,BrM,6161,94,1,17/07/2015
5750,4689,5737.30174,9,EAF,3530,14,5564,23.3,,13.6,RB,2010,122,4881,28/09/2013,A,BrF,6157,173,0,25/02/2014
5609,4544,3889.017726,6,EAF,1738,27,3606,24.1,,,RB,2005,122,4725,10/07/2013,A,BrF,6102,100,0,06/08/2013
5607,4542,5212.431957,9,EAF,3449,21,5653,24.4,,15.0,RB,2011,122,4723,09/07/2013,A,BrF,6183,101,0,10/09/2013
5697,4639,8178.070477,9,EAF,3498,17,5583,21.9,,14.9,RB,2010,122,4846,05/09/2013,A,BrM,6146,105,1,31/08/2015
5661,4606,4392.750272,9,EAF,3482,1,5559,24.5,,18.0,RB,2009,122,4774,10/08/2013,A,BrM,6185,111,1,18/09/2015
5588,4523,8514.206009,9,EAF,3434,2,5625,24.9,,17.0,RB,2010,122,4697,25/06/2013,A,BrF,6128,112,0,27/02/2015
5589,4524,7592.771142,9,EAF,3435,8,5820,26.2,,18.0,RB,2011,122,4698,25/06/2013,A,BrM,6128,112,1,21/09/2015
5659,4602,7432.193742,7,EAF,2258,34,3486,26.2,,17.5,RB,2005,122,4772,06/08/2013,A,BrM,6117,116,1,15/09/2015
5659,4602,10336.40136,7,EAF,2259,43,3486,26.2,,17.5,RB,2005,122,4772,06/08/2013,A,BrM,6117,116,1,15/09/2015
5659,4602,7286.676922,6,EAF,1743,27,3486,26.2,,17.5,RB,2005,122,4772,06/08/2013,A,BrM,6117,116,1,15/09/2015
5688,4625,6047.474895,8,EAF,3494,36,3694,24.1,,14.0,RB,2004,122,4817,22/08/2013,A,BrF,6123,123,0,22/08/2014
5687,4624,6624.860174,9,EAF,3493,2,5639,26.1,,17.5,RB,2011,122,4817,22/08/2013,A,BrM,6123,123,1,05/09/2015
5604,4539,6187.853884,8,EAF,3447,39,4965,24.4,,18.0,RB,2006,122,4714,04/07/2013,A,BrF,6136,127,0,04/09/2015
5676,4618,3966.987768,9,EAF,3487,8,5643,26.6,,16.5,RB,2010,122,4796,15/08/2013,A,BrM,6136,127,1,04/09/2015
5723,4642,10454.42695,6,EAF,1747,28,4933,26.3,,16.3,RB,2006,122,4868,18/09/2013,A,BrM,6159,128,1,25/02/2015
5620,4557,7644.305876,9,EAF,3455,34,5904,24.6,,15.5,LB,2012,122,4737,16/07/2013,SA,AB,6159,128,1,21/09/2015
5718,4644,8316.401301,8,EAF,3510,33,5291,26.5,,16.6,RB,2008,122,4867,19/09/2013,A,BrM,6190,129,1,15/09/2015
5619,4554,4142.475347,9,EAF,3454,12,5650,24.6,,16.5,RB,2011,122,4735,15/07/2013,A,BrM,6192,137,1,27/02/2014
5612,4549,5617.571187,8,EAF,3450,40,3451,24.5,,18.5,RB,2005,122,4727,11/07/2013,A,BrF,6153,138,0,18/09/2015
5616,4551,5038.174977,6,EAF,1740,27,4885,24.8,,16.0,RB,2006,122,4731,13/07/2013,A,BrF,6121,155,0,10/09/2015
5617,4552,11104.51852,8,EAF,3452,36,5338,25.4,,15.5,RB,2009,122,4732,14/07/2013,A,BrM,6121,155,1,04/09/2013
5618,4553,5878.060391,8,EAF,3453,27,5000,25.8,,16.0,RB,2006,122,4733,14/07/2013,A,BrM,6195,157,1,21/01/2015
5621,4556,11488.55834,8,EAF,3456,32,4957,24.9,,16.0,RB,2006,122,4737,16/07/2013,A,BrM,6103,165,1,21/02/2015
5751,4690,5990.819187,9,EAF,3531,33,6024,26.2,,15.6,LB,2012,122,4882,28/09/2013,SA,ABX,6198,168,1,21/09/2015
5602,4537,7569.340647,8,EAF,3445,30,3699,23.4,,16.0,RB,2005,122,4710,02/07/2013,A,BrF,6144,169,0,08/09/2015
5685,4629,10155.53593,6,EAF,1746,28,4892,25.8,,17.0,RB,2006,122,4818,24/08/2013,A,BrM,6157,173,1,28/09/2013
5752,4691,8653.524151,6,EAF,1751,29,4892,25.8,,16.4,RB,2006,122,4882,28/09/2013,A,BrM,6157,173,1,28/09/2013
5648,4583,12591.65148,8,EAF,3472,33,5162,24.1,,13.0,RB,2006,122,4763,28/07/2013,A,BrF,6158,174,0,05/08/2015
5614,4550,9021.704677,6,EAF,1739,27,4883,23.6,,17.5,RB,2006,122,4728,11/07/2013,A,BrF,6199,177,0,04/09/2013
5613,4546,12417.44741,9,EAF,3451,2,5545,23.8,,17.5,RB,2010,122,4727,11/07/2013,A,SEEN1,6199,177,0,10/09/2015
5592,4528,10078.15098,9,EAF,3436,9,5838,24.9,,,RB,2012,122,4699,26/06/2013,A,BrF,6142,179,0,06/09/2015
5652,4592,9276.206019,9,EAF,3476,2,5836,25.1,,17.0,RB,2010,122,4768,03/08/2013,A,BrM,6150,172,1,20/02/2015
5628,4560,5055.796174,9,EAF,3460,1,5683,22.3,,14.5,RB,2009,122,4744,20/07/2013,A,BrF,6141,478,0,29/08/2015
5739,4619,9593.579671,9,EAF,3523,7,5683,22.6,,15.3,LB,2009,122,4872,25/09/2013,A,BrF,6141,478,0,29/08/2015
5627,4561,9600.993904,9,EAF,3459,10,5774,25.7,,15.5,RB,2011,122,4744,20/07/2013,A,BrM,6141,478,1,20/02/2015
5736,4694,9512.567677,9,EAF,3520,10,6016,24.4,,16.1,LB,2012,122,4872,25/09/2013,SA,AB,6141,478,1,30/06/2015
5700,4648,741.5424049,9,EAF,3499,26,5612,25.6,,15.1,RB,2010,122,4848,08/09/2013,A,BrM,6135,479,1,05/09/2015
5599,4533,4096.108405,9,EAF,3442,12,5855,24.7,,17.0,LB,2012,122,4706,30/06/2013,SA,AB,6135,479,1,23/09/2015
5722,4663,6210.33032,9,EAF,3512,3,5854,23.1,,14.8,RB,2012,122,4879,18/09/2013,A,AB,6135,479,0,15/09/2015
5597,4532,5493.477063,9,EAF,3440,5,5854,23.2,,16.0,RB,2012,122,4703,29/06/2013,A,AB,6135,479,0,15/09/2015
5595,4530,7400.227219,9,EAF,3438,33,5909,23.3,,15.0,LB,2012,122,4702,27/06/2013,SA,ABX,6129,477,0,21/09/2015
5719,4665,5802.352523,9,EAF,3511,34,5909,23.6,,14.5,LB,2012,122,4866,19/09/2013,SA,ABX,6129,477,0,21/09/2015
5708,4653,9004.156787,9,EAF,3503,7,5635,24.9,,15.1,RB,2011,122,4859,14/09/2013,A,BrF,6156,481,0,23/09/2015
5740,4682,11473.66913,9,EAF,3524,19,6045,26.4,,16.2,G,2013,122,4872,25/09/2013,OFL,OFL,6156,481,1,14/09/2015
5704,4650,7905.312215,9,EAF,3502,11,6045,26.2,,16.2,G,2013,122,4858,14/09/2013,OFL,OFL,6156,481,1,14/09/2015
5711,4654,5686.759143,9,EAF,3506,22,5536,23.5,,14.1,RB,2010,122,4861,15/09/2013,A,BrF,6145,490,0,30/08/2014
5587,4522,5961.860936,9,EAF,3433,6,5829,26.1,,18.0,RB,2012,122,4695,24/06/2013,A,BrM,6145,490,1,20/08/2015
5681,4610,7929.613582,9,EAF,3490,15,5850,24.5,,15.0,RB,2012,122,4777,11/08/2013,A,SEEN1,6122,95,1,02/09/2015
5678,4622,8998.544502,9,EAF,3488,2,5648,24.4,,15.5,RB,2011,122,4798,18/08/2013,A,ABX,6182,99,0,18/08/2013
5586,4521,5873.811153,9,EAF,3432,20,5823,24.3,,17.0,RB,2012,122,4694,23/06/2013,A,FLOAT,6212,-3,0,15/09/2015
5669,4614,4621.959632,9,EAF,3484,30,6019,25.6,,15.0,RB,2012,122,4781,13/08/2013,A,BrM,6134,63,1,30/08/2015
5598,4534,4858.594764,9,EAF,3441,31,6010,23.4,,20.0,LB,2012,122,4706,30/06/2013,SA,AB,6113,53,1,02/03/2014
5658,4601,9220.34342,8,EAF,3480,27,4803,25.0,,15.5,RB,2005,122,4771,05/08/2013,A,BrF,6211,602,0,10/09/2013
5671,4617,5988.151539,9,EAF,3485,2,5514,24.6,,14.0,RB,2009,122,4782,14/08/2013,A,BrF,6206,57,0,31/08/2015
5636,4572,6186.49296,9,EAF,3463,14,6021,23.8,,14.0,LB,2012,122,4753,24/07/2013,SA,H,6206,57,0,09/09/2013
5701,4641,12205.7228,9,EAF,3500,16,6021,24.4,,13.8,LB,2012,122,4849,08/09/2013,SA,H,6206,57,0,09/09/2013
5689,4640,6508.60171,9,EAF,3495,21,5825,23.0,,15.0,RB,2012,122,4826,27/08/2013,A,BrF,6210,154,0,10/09/2015
5732,4666,7361.664828,9,EAF,3517,13,5513,27.0,,18.2,RB,2009,122,4874,22/09/2013,A,BrM,6107,45,1,31/08/2015
1140,990,5800.754147,7,EAF,1881,35,1752,25.6,,,,2002,41,1112,18/09/2002,FL,FL,805,50,1,30/08/2010
5750,4689,5737.30174,9,EAF,3530,14,5564,23.3,,13.6,RB,2010,122,4881,28/09/2013,A,TBRF,6182,99,0,25/02/2014
4511,3362,6216.021798,8,EAF,2899,28,5277,23.0,,14.2,LB,2008,103,3307,16/02/2010,SA,SEEN1,5567,134,0,27/01/2015
3297,2306,5209.406956,6,EAF,1594,19,4875,23.9,,13.9,G,2006,77,1958,08/01/2007,OFL,SEEN2,3899,28,0,19/08/2009
441,1452,4541.219245,7,EAF,2126,40,2960,25.5,,15.7,LB,2003,35,1506,25/12/2004,SA,FLOAT,6253,-3,1,08/08/2015
481,1495,5229.385237,2,EB,773,7,1437,24.2,,15.5,RB,1998,37,1543,15/06/2005,A,BrF,710,87,0,18/07/2007
611,1631,5187.382001,2,EB,810,14,1043,,,,RB,1995,37,1673,10/08/2005,A,BrF,3008,165,0,15/02/2010
264,1268,9674.90923,8,EAF,2415,4,1890,25.0,,14.8,,2003,31,1245,27/12/2003,J,OFL,2672,105,1,30/01/2008
395,1406,5379.800146,7,EAF,2065,29,3002,24.1,,14.8,LB,2003,34,1421,28/07/2004,SA,ABX,606,70,0,15/07/2013
398,1409,3788.236185,8,EAF,2627,22,3004,24.3,,14.4,G,2004,34,1435,04/08/2004,OFL,ABX,594,48,0,30/08/2004
398,1409,4362.272943,8,EAF,2626,21,3004,24.3,,14.4,G,2004,34,1435,04/08/2004,OFL,ABX,594,48,0,30/08/2004
322,1326,3936.095856,4,EB,721,41,2983,24.0,,13.1,RB,2003,34,1339,24/06/2004,A,ABX,2857,99,0,11/08/2008
322,1326,4968.475452,4,EB,720,16,2983,24.0,,13.1,RB,2003,34,1339,24/06/2004,A,ABX,2857,99,0,11/08/2008
2370,47,12722.11178,8,EAF,2378,23,1042,,5.1, 5.1,,1996,21,4913,14/07/1996,CH,XF,2205,14,0,30/06/2015
2370,47,12722.11178,8,EAF,2378,23,1042,,5.1, 5.1,,1996,21,4913,14/07/1996,CH,CH,2293,165,0,30/06/2015
2382,59,4260.721209,7,EAF,1907,36,1059,,,,,1996,21,579,19/07/1996,CH,CH,2271,124,0,02/01/2004
2890,1850,7855.252595,4,EB,865,25,1869,24.8,,16.0,RB,2003,54,1762,26/11/2005,A,BrM,6287,154,1,22/01/2015
2890,1850,6176.886972,4,EB,866,40,1869,24.8,,16.0,RB,2003,54,1762,26/11/2005,A,BrM,6287,154,1,22/01/2015
2813,1771,4600.237196,4,EB,851,25,1623,26.1,,16.0,RB,2001,54,1742,14/11/2005,A,BrM,6290,113,1,14/11/2005
2931,1891,5254.385522,4,EB,889,27,1750,25.6,,16.0,RB,2002,54,1774,04/12/2005,A,BrM,6294,1,1,17/09/2015
2940,1900,2459.728376,4,EB,893,27,1672,23.8,,15.0,RB,2001,54,1776,05/12/2005,A,BrF,6295,99,0,27/01/2007
2891,1851,8884.349084,4,EB,868,42,1759,26.0,,16.3,RB,2001,54,1762,26/11/2005,A,BrM,6301,157,1,03/08/2006
2891,1851,8907.484561,4,EB,867,25,1759,26.0,,16.3,RB,2001,54,1762,26/11/2005,A,BrM,6301,157,1,03/08/2006
2842,1801,8058.906881,4,EB,852,25,1821,25.1,,14.5,RB,2002,54,1750,19/11/2005,A,BrF,5786,54,0,09/09/2015
2387,63,10143.30475,8,EAF,2382,23,1063,,15.9, 9.8,,1996,21,588,31/07/1996,CH,XF,2254,92,1,03/08/2000
2396,71,8308.141993,8,EAF,2384,5,1051,,18.9,10.4,,1996,21,598,11/08/1996,CH,XF,13,103,0,12/03/1998
2396,71,7345.274933,8,EAF,2383,17,1051,,18.9,10.4,,1996,21,598,11/08/1996,CH,XF,13,103,0,12/03/1998
2840,1799,4648.805373,6,EAF,1513,33,3616,23.4,,12.8,G,2005,54,1749,19/11/2005,CH,CH,6316,3,0,31/08/2010
2803,1761,2520.258486,4,EB,836,31,1804,25.1,,15.7,RB,2003,54,1740,13/11/2005,A,ABX,6317,4,1,28/08/2008
2803,1761,4138.312784,4,EB,835,24,1804,25.1,,15.7,RB,2003,54,1740,13/11/2005,A,ABX,6317,4,1,28/08/2008
2803,1761,4017.298065,4,EB,837,40,1804,25.1,,15.7,RB,2003,54,1740,13/11/2005,A,ABX,6317,4,1,28/08/2008
2803,1761,4587.737796,4,EB,838,42,1804,25.1,,15.7,RB,2003,54,1740,13/11/2005,A,ABX,6317,4,1,28/08/2008
2933,1893,4257.586508,4,EB,890,27,1791,23.8,,14.7,RB,2002,54,1774,04/12/2005,A,BrF,6319,7,0,20/02/2012
2802,1760,4957.575229,4,EB,834,24,1509,25.8,,17.0,RB,1999,54,1739,13/11/2005,A,BrM,6319,7,1,31/08/2010
2809,1767,11227.67402,4,EB,846,24,3024,25.4,,15.0,RB,2004,54,1741,14/11/2005,A,ABX,6319,7,1,10/01/2007
2809,1767,3534.142758,4,EB,847,33,3024,25.4,,15.0,RB,2004,54,1741,14/11/2005,A,ABX,6319,7,1,10/01/2007
2930,1890,4632.688706,8,EAF,2458,4,3688,24.2,,13.6,G,2005,54,1774,04/12/2005,FL,FL,6319,7,0,24/07/2007
2935,1895,2945.860648,4,EB,891,27,1589,23.1,,14.6,RB,2000,54,1774,04/12/2005,A,BrF,5784,15,0,14/08/2008
2927,1887,4585.322675,8,EAF,2457,22,3697,27.1,,15.0,G,2005,54,1771,02/12/2005,FL,FL,6297,16,1,02/12/2005
2927,1887,4598.470591,8,EAF,2456,21,3697,27.1,,15.0,G,2005,54,1771,02/12/2005,FL,FL,6297,16,1,02/12/2005
2804,1762,6827.770968,4,EB,840,40,3020,24.9,,15.0,LB,2004,54,1742,14/11/2005,SA,ABX,6323,20,1,14/07/2007
2804,1762,7285.965225,4,EB,839,24,3020,24.9,,15.0,LB,2004,54,1742,14/11/2005,SA,ABX,6323,20,1,14/07/2007
2806,1764,6102.611489,4,EB,844,24,1606,25.3,,16.3,RB,2000,54,1738,12/11/2005,A,BrM,6328,28,1,04/07/2006
2801,1759,5461.728127,8,EAF,2430,25,3615,26.1,,13.2,LB,2005,54,1739,13/11/2005,FL,FL,6328,28,1,28/08/2009
2801,1759,5928.556224,8,EAF,2824,33,3615,26.1,,13.2,LB,2005,54,1739,13/11/2005,FL,FL,6328,28,1,28/08/2009
2811,1769,5371.507991,4,EB,850,42,1542,25.9,,16.0,RB,1999,54,1742,14/11/2005,A,BrM,6332,34,1,28/06/2012
2811,1769,6143.961998,4,EB,849,24,1542,25.9,,16.0,RB,1999,54,1742,14/11/2005,A,BrM,6332,34,1,28/06/2012
2823,1781,4742.596635,6,EAF,1512,16,3576,26.0,,14.3,G,2005,54,1741,14/11/2005,FL,FL,6332,34,1,14/02/2010
2914,1874,4265.556075,8,EAF,2445,8,3503,24.6,,15.0,G,2005,54,1767,29/11/2005,OFL,OFL,6333,36,0,09/12/2005
2853,1812,6365.61782,2,EB,864,9,1543,25.7,,16.0,RB,1999,54,1752,20/11/2005,A,BrM,6337,42,1,14/09/2009
2848,1807,3920.672275,2,EB,859,14,609,26.4,,,RB,1993,54,1752,20/11/2005,A,ABX,6337,42,1,20/11/2005
2955,1915,5087.034352,6,EAF,1517,24,3018,24.4,,13.2,RB,2004,54,1783,10/12/2005,A,ABX,6338,43,0,10/12/2005
2851,1810,6858.582969,2,EB,862,8,221,27.9,,16.0,RB,1988,54,1752,20/11/2005,A,BrM,6339,45,1,20/11/2005
2847,1806,8806.873639,4,EB,858,40,3010,25.1,,14.9,RB,2004,54,1750,19/11/2005,A,BrF,6343,53,0,19/11/2005
2847,1806,10172.83792,4,EB,857,25,3010,25.1,,14.9,RB,2004,54,1750,19/11/2005,A,BrF,6343,53,0,19/11/2005
2844,1803,4313.74269,4,EB,855,40,1504,27.4,,16.0,RB,1999,54,1750,19/11/2005,A,BrM,5786,54,1,24/08/2010
2844,1803,6349.727823,4,EB,854,25,1504,27.4,,16.0,RB,1999,54,1750,19/11/2005,A,BrM,5786,54,1,24/08/2010
2841,1800,7625.658285,8,EAF,2434,14,3514,25.0,,13.4,LB,2005,54,1749,19/11/2005,SA,ABX,5786,54,0,15/07/2006
2951,1911,6898.990876,8,EAF,2467,20,3699,24.1,,14.0,G,2005,54,1779,07/12/2005,FL,FL,6292,55,0,08/09/2015
2921,1881,1856.271743,4,EB,885,27,1523,25.6,,18.0,RB,1999,54,1768,30/11/2005,A,BrM,6300,58,1,31/01/2013
2921,1881,3632.035678,4,EB,886,42,1523,25.6,,18.0,RB,1999,54,1768,30/11/2005,A,BrM,6300,58,1,31/01/2013
2949,1909,6642.266709,7,EAF,1935,36,1541,24.1,,15.2,RB,1999,54,1782,09/12/2005,A,BrF,6346,59,0,09/12/2005
2945,1905,5304.062941,8,EAF,2465,5,3696,26.2,,17.4,RB,2004,54,1778,06/12/2005,A,BrM,6346,59,1,02/02/2013
2843,1802,7578.787366,4,EB,853,25,3453,25.4,,14.5,RB,2004,54,1750,19/11/2005,A,BrF,6347,60,0,22/09/2012
2928,1888,4679.006023,4,EB,888,27,1827,23.5,,14.0,RB,2002,54,1772,03/12/2005,A,BrF,6348,61,0,29/06/2013
2846,1805,16983.87126,8,EAF,2435,15,3617,24.1,,13.7,G,2005,54,1749,19/11/2005,FL,FL,6348,61,1,31/12/2008
2846,1805,8926.764328,8,EAF,2436,19,3617,24.1,,13.7,G,2005,54,1749,19/11/2005,FL,FL,6348,61,1,31/12/2008
2845,1804,5063.767898,4,EB,856,25,1558,24.3,,14.4,RB,1999,54,1749,19/11/2005,A,BrF,6351,66,0,23/01/2009
2849,1808,7988.407705,4,EB,860,25,1699,26.6,,15.7,RB,2002,54,1752,20/11/2005,A,BrM,6351,66,1,21/08/2006
2850,1809,7453.350663,4,EB,861,25,3021,24.6,,15.0,RB,2004,54,1751,20/11/2005,A,ABX,6351,66,1,28/08/2008
2909,1869,4322.057161,4,EB,879,26,2989,23.9,,14.4,RB,2004,54,1765,28/11/2005,A,BrF,5785,75,0,15/06/2012
2910,1870,4502.864991,4,EB,880,26,2964,25.1,,16.6,RB,2003,54,1764,28/11/2005,A,ABX,5785,75,1,19/01/2008
2944,1904,8396.632355,8,EAF,2464,10,3695,25.5,,13.1,G,2005,54,1778,06/12/2005,FL,FL,6364,87,0,15/07/2009
2943,1903,4382.05215,8,EAF,2463,24,862,24.5,,14.0,RB,1994,54,1777,06/12/2005,A,BrF,6366,90,0,11/12/2005
2905,1865,7517.437937,4,EB,878,26,3511,26.5,,18.5,LB,2005,54,1764,28/11/2005,SA,ABX,6369,94,1,06/12/2005
2913,1873,5311.588687,4,EB,882,40,1851,23.8,,,RB,2002,54,1767,29/11/2005,A,BrF,6375,108,0,25/02/2009
2911,1871,2809.694117,2,EB,881,14,1199,25.6,,17.0,RB,1996,54,1767,29/11/2005,A,BrM,6375,108,1,26/01/2008
2912,1872,1667.305295,8,EAF,2444,19,3648,22.6,,14.1,LB,2005,54,1766,29/11/2005,FL,FL,6375,108,0,07/07/2006
2904,1864,7307.134343,4,EB,877,26,1580,23.3,,15.5,RB,2000,54,1764,28/11/2005,A,BrF,6376,109,0,13/08/2015
2808,1766,16622.6733,4,EB,845,24,3456,26.2,,15.5,RB,2004,54,1742,14/11/2005,A,ABX,6376,109,1,25/08/2015
2903,1863,7534.201083,8,EAF,2439,6,3644,26.0,,14.5,G,2005,54,1765,28/11/2005,FL,FL,6376,109,1,04/09/2010
2897,1857,2361.166425,4,EB,873,26,1018,25.8,,17.0,RB,1995,54,1763,27/11/2005,A,BrM,6377,110,1,16/08/2007
2901,1861,5500.674938,4,EB,876,26,1512,25.7,,16.8,RB,1999,54,1764,28/11/2005,A,BrM,6378,111,1,15/01/2008
2901,1861,7426.519424,6,EAF,1516,30,1512,25.7,,16.8,RB,1999,54,1764,28/11/2005,A,BrM,6378,111,1,15/01/2008
2906,1866,8068.920961,8,EAF,2441,22,3645,25.0,,14.0,G,2005,54,1765,28/11/2005,FL,FL,6378,111,0,07/07/2013
2906,1866,8026.034946,8,EAF,2440,21,3645,25.0,,14.0,G,2005,54,1765,28/11/2005,FL,FL,6378,111,0,07/07/2013
2805,1763,2358.178262,4,EB,842,40,1665,24.3,,13.5,RB,2002,54,1742,14/11/2005,A,BrF,6290,113,0,27/11/2005
2805,1763,8697.212947,4,EB,841,32,1665,24.3,,13.5,RB,2002,54,1742,14/11/2005,A,BrF,6290,113,0,27/11/2005
2900,1860,4955.442044,4,EB,875,26,1665,25.2,,14.0,RB,2002,54,1763,27/11/2005,A,BrF,6290,113,0,27/11/2005
2805,1763,4456.760847,3,EB,843,92,1665,24.3,,13.5,RB,2002,54,1742,14/11/2005,A,BrF,6290,113,0,27/11/2005
2807,1765,13088.62546,8,EAF,2825,28,3091,24.2,,13.5,LB,2004,54,1741,14/11/2005,SA,ABX,6290,113,0,10/01/2007
2807,1765,5112.284285,8,EAF,2431,25,3091,24.2,,13.5,LB,2004,54,1741,14/11/2005,SA,ABX,6290,113,0,10/01/2007
2899,1859,8518.990668,8,EAF,2438,7,3643,25.5,,13.7,G,2005,54,1763,27/11/2005,FL,FL,6290,113,1,18/08/2015
2946,1906,5982.444745,7,EAF,1933,27,3698,24.2,,15.2,RB,2004,54,1777,06/12/2005,A,BrF,7025,118,0,01/09/2015
2950,1910,2021.057476,2,EB,894,14,1043,24.5,,15.3,RB,1995,54,1781,09/12/2005,A,BrF,6382,123,0,15/02/2010
2938,1898,5021.969175,4,EB,892,27,3005,25.4,,16.6,RB,2004,54,1777,06/12/2005,A,BrM,6382,123,1,12/09/2009
2924,1884,3581.773172,8,EAF,2454,22,3641,25.0,,13.9,G,2005,54,1769,30/11/2005,FL,FL,6384,126,0,22/02/2009
2924,1884,3843.300286,8,EAF,2453,21,3641,25.0,,13.9,G,2005,54,1769,30/11/2005,FL,FL,6384,126,0,22/02/2009
2926,1886,2172.800691,4,EB,887,42,1891,24.7,,14.5,RB,2002,54,1770,01/12/2005,A,BrF,5788,128,0,01/12/2005
2925,1885,3324.769912,8,EAF,2455,25,3642,25.1,,13.4,LB,2005,54,1770,01/12/2005,SA,ABX,5788,128,1,16/01/2007
2925,1885,8496.915277,8,EAF,2828,31,3642,25.1,,13.4,LB,2005,54,1770,01/12/2005,SA,ABX,5788,128,1,16/01/2007
