Island,Year,TerritoryID,TerritoryNumber,TQcorrected,FieldPeriodID,PeriodStart,SummerIndex
CN,2013,135,92.1,22996.59865,118,22/01/2013,0
CN,2013,135,92.1,1454.484014,122,18/06/2013,1
CN,2013,137,93,13655.24933,118,22/01/2013,0
CN,2013,137,93,493.0251256,122,18/06/2013,1
CN,2013,138,94,4168.313865,118,22/01/2013,0
CN,2013,138,94,43926.9486,122,18/06/2013,1
CN,2013,139,94.1,30888.76906,118,22/01/2013,0
CN,2013,140,94.2,6850.769849,118,22/01/2013,0
CN,2013,140,94.2,10970.66667,122,18/06/2013,1
CN,2013,154,101,11385.00037,118,22/01/2013,0
CN,2013,154,101,4535.447906,122,18/06/2013,1
CN,2013,155,101.1,16682.68007,118,22/01/2013,0
CN,2013,155,101.1,11590.6,122,18/06/2013,1
CN,2013,157,102,30467.74846,118,22/01/2013,0
CN,2013,157,102,1763.577889,122,18/06/2013,1
CN,2013,159,103.1,12639.46693,118,22/01/2013,0
CN,2013,159,103.1,6487.631699,122,18/06/2013,1
CN,2013,160,104,16193.10967,118,22/01/2013,0
CN,2013,160,104,2676.180905,122,18/06/2013,1
CN,2013,165,108,22524.90713,118,22/01/2013,0
CN,2013,165,108,4924.407716,122,18/06/2013,1
CN,2013,167,110,7141.246905,118,22/01/2013,0
CN,2013,167,110,5835.134289,122,18/06/2013,1
CN,2013,168,111,28201.77672,118,22/01/2013,0
CN,2013,168,111,58334.66382,122,18/06/2013,1
CN,2013,169,112,29586.0807,118,22/01/2013,0
CN,2013,169,112,16972.64351,122,18/06/2013,1
CN,2013,171,114,,118,22/01/2013,0
CN,2013,173,116,16045.9596,118,22/01/2013,0
CN,2013,173,116,9503.329369,122,18/06/2013,1
CN,2013,174,117,10488.55865,118,22/01/2013,0
CN,2013,174,117,59992.39752,122,18/06/2013,1
CN,2013,177,120,22283.44004,118,22/01/2013,0
CN,2013,177,120,23875.41709,122,18/06/2013,1
CN,2013,178,121,23285.32605,118,22/01/2013,0
CN,2013,178,121,3958.030151,122,18/06/2013,1
CN,2013,179,122,44610.8067,118,22/01/2013,0
CN,2013,179,122,14860.94588,122,18/06/2013,1
CN,2013,401,123,11683.8961,118,22/01/2013,0
CN,2013,401,123,10384.55382,122,18/06/2013,1
CN,2013,407,126,47604.46875,118,22/01/2013,0
CN,2013,407,126,19088.80611,122,18/06/2013,1
CN,2013,477,131,41888.07419,118,22/01/2013,0
CN,2013,477,131,19648.01119,122,18/06/2013,1
CN,2013,478,127,17421.85611,118,22/01/2013,0
CN,2013,478,127,41451.14427,122,18/06/2013,1
CN,2013,479,130,63125.30193,118,22/01/2013,0
CN,2013,479,130,63497.34923,122,18/06/2013,1
CN,2013,480,129,11266.80408,118,22/01/2013,0
CN,2013,480,129,21280.29711,122,18/06/2013,1
CN,2013,481,133,53926.60839,118,22/01/2013,0
CN,2013,481,133,40809.08736,122,18/06/2013,1
CN,2013,490,134,12365.38634,118,22/01/2013,0
CN,2013,490,134,28529.34517,122,18/06/2013,1
CN,2013,515,135,10888.9354,118,22/01/2013,0
CN,2013,515,135,,122,18/06/2013,1
CN,2013,516,136,12554.77771,118,22/01/2013,0
CN,2013,516,136,93081.69066,122,18/06/2013,1
CN,2013,544,120.1,2880.452261,118,22/01/2013,0
CN,2014,1,1,26639.60656,125,16/06/2014,0.963963964
CN,2014,2,1.1,,124,19/01/2014,0
CN,2014,2,1.1,20401.33379,125,16/06/2014,0.963963964
CN,2014,3,2,,124,19/01/2014,0
CN,2014,3,2,35642.61837,125,16/06/2014,0.963963964
CN,2014,8,5,,124,19/01/2014,0
CN,2014,8,5,20170.55686,125,16/06/2014,0.963963964
CN,2014,9,6,,124,19/01/2014,0
CN,2014,9,6,19258.71067,125,16/06/2014,0.963963964
CN,2014,11,6.5,,124,19/01/2014,0
CN,2014,11,6.5,28741.10906,125,16/06/2014,0.963963964
CN,2014,12,7,,124,19/01/2014,0
CN,2014,12,7,20415.48913,125,16/06/2014,0.963963964
CN,2014,13,8,,124,19/01/2014,0
CN,2014,13,8,31961.41222,125,16/06/2014,0.963963964
CN,2014,14,9,,124,19/01/2014,0
CN,2014,14,9,13807.28658,125,16/06/2014,0.963963964
CN,2014,15,10,,124,19/01/2014,0
CN,2014,15,10,63674.70571,125,16/06/2014,0.963963964
CN,2014,16,11,,124,19/01/2014,0
CN,2014,16,11,13361.79251,125,16/06/2014,0.963963964
CN,2014,20,15,,124,19/01/2014,0
CN,2014,20,15,21936.66297,125,16/06/2014,0.963963964
CN,2014,24,18,,124,19/01/2014,0
CN,2014,24,18,14053.26025,125,16/06/2014,0.963963964
CN,2014,26,20,,124,19/01/2014,0
CN,2014,26,20,20332.81239,125,16/06/2014,0.963963964
CN,2014,27,21,,124,19/01/2014,0
CN,2014,27,21,24039.16726,125,16/06/2014,0.963963964
CN,2014,28,22,,124,19/01/2014,0
CN,2014,28,22,8600.078841,125,16/06/2014,0.963963964
CN,2014,30,23,,124,19/01/2014,0
CN,2014,30,23,9996.875721,125,16/06/2014,0.963963964
CN,2014,32,24,,124,19/01/2014,0
CN,2014,32,24,7659.733559,125,16/06/2014,0.963963964
CN,2014,33,25,,124,19/01/2014,0
CN,2014,33,25,4861.040646,125,16/06/2014,0.963963964
CN,2014,34,26,,124,19/01/2014,0
CN,2014,34,26,6729.239635,125,16/06/2014,0.963963964
CN,2014,36,26.5,,124,19/01/2014,0
CN,2014,36,26.5,12955.90197,125,16/06/2014,0.963963964
CN,2014,39,28.1,,124,19/01/2014,0
CN,2014,39,28.1,11298.71102,125,16/06/2014,0.963963964
CN,2014,40,29,,124,19/01/2014,0
CN,2014,40,29,10160.38399,125,16/06/2014,0.963963964
CN,2014,41,30,,124,19/01/2014,0
CN,2014,41,30,34783.58914,125,16/06/2014,0.963963964
CN,2014,43,30.2,,124,19/01/2014,0
CN,2014,43,30.2,4173.085209,125,16/06/2014,0.963963964
CN,2014,45,32,,124,19/01/2014,0
CN,2014,45,32,10803.51977,125,16/06/2014,0.963963964
CN,2014,46,32.5,,124,19/01/2014,0
CN,2014,46,32.5,30550.7601,125,16/06/2014,0.963963964
CN,2014,47,33,,124,19/01/2014,0
CN,2014,47,33,25160.88969,125,16/06/2014,0.963963964
CN,2014,48,33.1,,124,19/01/2014,0
CN,2014,48,33.1,18938.4987,125,16/06/2014,0.963963964
CN,2014,50,34.5,,124,19/01/2014,0
CN,2014,50,34.5,8068.155298,125,16/06/2014,0.963963964
CN,2014,51,35,,124,19/01/2014,0
CN,2014,51,35,22021.24408,125,16/06/2014,0.963963964
CN,2014,53,37,,124,19/01/2014,0
CN,2014,53,37,24210.08588,125,16/06/2014,0.963963964
CN,2014,55,39,,124,19/01/2014,0
CN,2014,55,39,9106.997217,125,16/06/2014,0.963963964
CN,2014,57,41,,124,19/01/2014,0
CN,2014,57,41,23624.07357,125,16/06/2014,0.963963964
CN,2014,58,41.1,,124,19/01/2014,0
CN,2014,58,41.1,30925.78436,125,16/06/2014,0.963963964
CN,2014,59,42,,124,19/01/2014,0
CN,2014,59,42,34386.13339,125,16/06/2014,0.963963964
CN,2014,60,43,,124,19/01/2014,0
CN,2014,60,43,13763.80945,125,16/06/2014,0.963963964
CN,2014,62,45,,124,19/01/2014,0
CN,2014,62,45,16517.6149,125,16/06/2014,0.963963964
CN,2014,63,46,,124,19/01/2014,0
CN,2014,63,46,15477.51505,125,16/06/2014,0.963963964
CN,2014,67,47,,124,19/01/2014,0
CN,2014,67,47,21977.93281,125,16/06/2014,0.963963964
CN,2014,68,47.1,,124,19/01/2014,0
CN,2014,68,47.1,11613.14189,125,16/06/2014,0.963963964
CN,2014,70,49,,124,19/01/2014,0
CN,2014,70,49,5302.418822,125,16/06/2014,0.963963964
CN,2014,71,50,,124,19/01/2014,0
CN,2014,71,50,6387.834553,125,16/06/2014,0.963963964
CN,2014,72,50.1,,124,19/01/2014,0
CN,2014,72,50.1,5552.899497,125,16/06/2014,0.963963964
CN,2014,75,51.2,8856.716564,125,16/06/2014,0.963963964
CN,2014,77,52.1,,124,19/01/2014,0
CN,2014,77,52.1,13700.06494,125,16/06/2014,0.963963964
CN,2014,79,53,,124,19/01/2014,0
CN,2014,79,53,11043.17956,125,16/06/2014,0.963963964
CN,2014,80,53.1,,124,19/01/2014,0
CN,2014,80,53.1,12643.22369,125,16/06/2014,0.963963964
CN,2014,81,54,,124,19/01/2014,0
CN,2014,81,54,8872.547801,125,16/06/2014,0.963963964
CN,2014,82,55,,124,19/01/2014,0
CN,2014,82,55,16828.83848,125,16/06/2014,0.963963964
CN,2014,83,56,,124,19/01/2014,0
CN,2014,83,56,6553.933032,125,16/06/2014,0.963963964
CN,2014,85,57.1,,124,19/01/2014,0
CN,2014,85,57.1,5821.986454,125,16/06/2014,0.963963964
CN,2014,86,58,,124,19/01/2014,0
CN,2014,86,58,5694.787679,125,16/06/2014,0.963963964
CN,2014,88,59.1,,124,19/01/2014,0
CN,2014,88,59.1,3518.738209,125,16/06/2014,0.963963964
CN,2014,90,60.1,,124,19/01/2014,0
CN,2014,90,60.1,16847.63626,125,16/06/2014,0.963963964
CN,2014,92,62,,124,19/01/2014,0
CN,2014,92,62,13578.27473,125,16/06/2014,0.963963964
CN,2014,94,63,,124,19/01/2014,0
CN,2014,94,63,4494.849286,125,16/06/2014,0.963963964
CN,2014,95,64,,124,19/01/2014,0
CN,2014,95,64,16933.16939,125,16/06/2014,0.963963964
CN,2014,96,65,,124,19/01/2014,0
CN,2014,96,65,12640.06496,125,16/06/2014,0.963963964
CN,2014,98,66,,124,19/01/2014,0
CN,2014,98,66,20848.1396,125,16/06/2014,0.963963964
CN,2014,99,67,,124,19/01/2014,0
CN,2014,99,67,10327.35455,125,16/06/2014,0.963963964
CN,2014,100,68,,124,19/01/2014,0
CN,2014,100,68,7018.628141,125,16/06/2014,0.963963964
CN,2014,101,69,,124,19/01/2014,0
CN,2014,101,69,28377.03068,125,16/06/2014,0.963963964
CN,2014,109,76,,124,19/01/2014,0
CN,2014,109,76,10098.99122,125,16/06/2014,0.963963964
CN,2014,110,77,,124,19/01/2014,0
CN,2014,110,77,20205.28129,125,16/06/2014,0.963963964
CN,2014,111,77.1,,124,19/01/2014,0
CN,2014,111,77.1,7558.034645,125,16/06/2014,0.963963964
CN,2014,112,78,,124,19/01/2014,0
CN,2014,112,78,6621.615469,125,16/06/2014,0.963963964
CN,2014,116,81,,124,19/01/2014,0
CN,2014,116,81,12817.32712,125,16/06/2014,0.963963964
CN,2014,118,82.1,,124,19/01/2014,0
CN,2014,118,82.1,8805.255745,125,16/06/2014,0.963963964
CN,2014,121,83,,124,19/01/2014,0
CN,2014,121,83,5779.14,125,16/06/2014,0.963963964
CN,2014,123,84,,124,19/01/2014,0
CN,2014,123,84,2168.01585,125,16/06/2014,0.963963964
CN,2014,125,85,,124,19/01/2014,0
CN,2014,125,85,41635.97183,125,16/06/2014,0.963963964
CN,2014,126,86,,124,19/01/2014,0
CN,2014,126,86,10842.27343,125,16/06/2014,0.963963964
CN,2014,127,87,,124,19/01/2014,0
CN,2014,127,87,24008.58969,125,16/06/2014,0.963963964
CN,2014,128,87.1,,124,19/01/2014,0
CN,2014,128,87.1,40246.74122,125,16/06/2014,0.963963964
CN,2014,129,88,,124,19/01/2014,0
CN,2014,129,88,11181.03877,125,16/06/2014,0.963963964
CN,2014,134,92,,124,19/01/2014,0
CN,2014,134,92,7310.331673,125,16/06/2014,0.963963964
CN,2014,135,92.1,,124,19/01/2014,0
CN,2014,135,92.1,9716.38191,125,16/06/2014,0.963963964
CN,2014,137,93,,124,19/01/2014,0
CN,2014,137,93,9908.511253,125,16/06/2014,0.963963964
CN,2014,138,94,,124,19/01/2014,0
CN,2014,138,94,44418.65955,125,16/06/2014,0.963963964
CN,2014,140,94.2,15619.05426,125,16/06/2014,0.963963964
CN,2014,154,101,17893.42112,125,16/06/2014,0.963963964
CN,2014,155,101.1,,124,19/01/2014,0
CN,2014,155,101.1,16264.01312,125,16/06/2014,0.963963964
CN,2014,157,102,,124,19/01/2014,0
CN,2014,157,102,15197.9054,125,16/06/2014,0.963963964
CN,2014,159,103.1,,124,19/01/2014,0
CN,2014,159,103.1,27928.21308,125,16/06/2014,0.963963964
CN,2014,160,104,,124,19/01/2014,0
CN,2014,160,104,3007.721487,125,16/06/2014,0.963963964
CN,2014,165,108,,124,19/01/2014,0
CN,2014,165,108,21912.8621,125,16/06/2014,0.963963964
CN,2014,167,110,682.1092174,125,16/06/2014,0.963963964
CN,2014,168,111,,124,19/01/2014,0
CN,2014,168,111,8443.438388,125,16/06/2014,0.963963964
CN,2014,169,112,,124,19/01/2014,0
CN,2014,169,112,16152.3359,125,16/06/2014,0.963963964
CN,2014,172,123,8952.74598,125,16/06/2014,0.963963964
CN,2014,173,116,,124,19/01/2014,0
CN,2014,173,116,4575.120835,125,16/06/2014,0.963963964
CN,2014,174,117,,124,19/01/2014,0
CN,2014,174,117,11869.09682,125,16/06/2014,0.963963964
CN,2014,177,120,,124,19/01/2014,0
CN,2014,177,120,17794.2054,125,16/06/2014,0.963963964
CN,2014,178,121,,124,19/01/2014,0
CN,2014,178,121,13374.55276,125,16/06/2014,0.963963964
CN,2014,179,122,,124,19/01/2014,0
CN,2014,179,122,7460.489149,125,16/06/2014,0.963963964
CN,2014,401,123,,124,19/01/2014,0
CN,2014,407,126,,124,19/01/2014,0
CN,2014,407,126,18346.61749,125,16/06/2014,0.963963964
CN,2014,477,131,,124,19/01/2014,0
CN,2014,477,131,10708.74193,125,16/06/2014,0.963963964
CN,2014,478,127,,124,19/01/2014,0
CN,2014,478,127,37394.27582,125,16/06/2014,0.963963964
CN,2014,479,130,,124,19/01/2014,0
CN,2014,479,130,34755.52974,125,16/06/2014,0.963963964
CN,2014,480,129,,124,19/01/2014,0
CN,2014,480,129,10295.01647,125,16/06/2014,0.963963964
CN,2014,481,133,,124,19/01/2014,0
CN,2014,481,133,27423.9449,125,16/06/2014,0.963963964
CN,2014,516,136,,124,19/01/2014,0
CN,2014,516,136,5001.26411,125,16/06/2014,0.963963964
CN,2014,602,47.2,,124,19/01/2014,0
CN,2014,602,47.2,2427.141357,125,16/06/2014,0.963963964
CN,2014,603,59.2,,124,19/01/2014,0
CN,2014,603,59.2,8134.513635,125,16/06/2014,0.963963964
CN,2014,605,27.1,9385.481211,125,16/06/2014,0.963963964
CN,2014,616,1.2,1677.346734,125,16/06/2014,0.963963964
CN,2014,617,25.1,3025.002684,125,16/06/2014,0.963963964
CN,2014,618,35.1,10089.41154,125,16/06/2014,0.963963964
