BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,MinOfFieldPeriodID,BreedGroupID,TerritoryID,Status,MaxOfMaxOfSeenDate,LayYear,SexEstimate,BodyMass
3878,10428.87294,4888,A,26.1,,13/01/2008,2240,85,4371,77,B,25/07/2011,2006,1,17.2
3879,4505.460527,4958,A,25.4,,13/01/2008,2240,85,4371,77,B,04/02/2015,2006,0,14.6
3880,7468.235877,2963,A,24.5,,14/01/2008,2241,85,4378,86,ABX,29/07/2010,2003,0,16.7
3881,2925.171456,3089,A,26.8,,14/01/2008,2241,85,4378,86,BrM,25/01/2015,2004,1,18.2
3882,6027.730578,1872,A,24.7,,15/01/2008,2133,85,4423,171,BrF,26/06/2012,2003,0,14.2
3884,4460.207446,1871,A,25.7,,16/01/2008,2134,85,4384,94,BrM,06/01/2009,2003,1,16.4
3885,4317.168254,4894,A,25.5,,17/01/2008,2242,85,4366,71,ABX,13/08/2008,2006,1,16.9
3886,1231.591674,3604,A,24.2,,17/01/2008,2242,85,4365,70,ABX,01/02/2012,2005,0,14.9
3887,5306.177783,3615,A,26.6,,17/01/2008,2242,85,4337,33,BrM,28/08/2009,2005,1,16.5
3888,6408.096761,5077,SA,24.5,,17/01/2008,2242,85,4367,72,ABX,25/02/2015,2007,1,
3889,1892.403742,4875,A,24.4,,17/01/2008,2242,85,4334,28,ABX,19/08/2009,2006,0,13.7
3890,4987.213223,1244,A,22.9,,17/01/2008,2242,85,4366,71,ABX,17/07/2008,1997,0,14.9
3891,6876.039943,1752,A,25.2,,18/01/2008,2135,85,4347,47,BrM,30/08/2010,2002,1,15.9
3892,3691.113804,1805,A,24.7,,18/01/2008,2135,85,4367,72,BrF,28/08/2010,2003,0,14.1
3893,3253.207322,2990,A,26.7,,18/01/2008,2135,85,4348,48,BrM,17/08/2010,2004,1,16.5
3894,4702.694296,4876,A,24.2,,18/01/2008,2135,85,4341,39,ABX,03/02/2008,2006,0,13.0
3895,6486.489871,4878,A,24.1,,18/01/2008,2135,85,4366,71,BrF,30/08/2008,2006,0,13.9
3896,5244.216998,4896,A,24.4,,18/01/2008,2135,85,4348,48,BrF,23/01/2015,2006,0,15.0
3898,3637.222453,5074,J,24.0,,18/01/2008,2135,85,4347,47,ABX,18/07/2008,2007,0,13.5
3899,6469.229069,1742,A,25.6,,18/01/2008,2135,85,4366,71,BrM,28/08/2008,2002,1,15.2
3900,4621.407677,3612,A,26.1,,20/01/2008,2243,85,4326,16,BrM,17/02/2010,2005,1,15.5
3901,2242.18471,3519,A,26.5,,20/01/2008,2243,85,4322,12,BrM,31/08/2010,2005,1,16.5
3902,3549.486479,3500,A,24.2,,21/01/2008,2136,85,4324,14,BrF,21/08/2009,2005,0,15.2
3904,1948.974036,2988,A,26.2,,21/01/2008,2136,85,4324,14,BrM,06/09/2010,2004,1,
3905,3750.883241,1762,A,26.4,,21/01/2008,2136,85,4325,15,BrM,05/02/2015,2002,1,17.2
3906,1840.44913,1607,A,25.0,,21/01/2008,2136,85,4323,13,BrM,26/02/2015,2001,1,17.2
3907,2104.256777,5074,SA,24.1,,21/01/2008,2136,85,4347,47,ABX,18/07/2008,2007,0,13.5
3908,4069.31434,1499,A,25.3,,22/01/2008,2244,85,4320,9,BrM,19/02/2013,1999,1,16.1
3909,3317.890214,1804,A,26.0,,22/01/2008,2244,85,4315,4,ABX,28/08/2008,2003,1,16.3
3910,4427.732112,4897,A,26.3,,22/01/2008,2244,85,4331,25,BrM,14/02/2010,2006,1,16.1
3911,732.1176154,4910,A,24.2,,22/01/2008,2244,85,4421,168,ABX,16/08/2009,2006,0,13.7
3911,1904.722416,4910,A,24.2,,22/01/2008,2244,85,4421,168,ABX,16/08/2009,2006,0,13.7
3911,2243.006988,4910,A,24.2,,22/01/2008,2244,85,4421,168,ABX,16/08/2009,2006,0,13.7
3912,3164.937242,4939,A,25.7,,22/01/2008,2244,85,4319,8,BrM,19/08/2010,2006,1,16.2
3913,2104.170677,5099,SA,26.0,,24/01/2008,2138,85,4326,16,ABX,16/09/2009,2006,1,16.3
3914,2062.25653,1739,A,25.3,,25/01/2008,2139,85,4351,53,BrM,27/07/2008,2002,1,16.1
3915,6927.643841,1868,A,26.3,,25/01/2008,2139,85,4346,46,BrM,24/01/2015,2003,1,17.2
3916,3195.651869,1384,A,23.4,,25/01/2008,2139,85,4346,46,BrF,10/08/2009,1998,0,14.8
3917,3803.405906,3094,A,24.9,,25/01/2008,2139,85,4351,53,BrF,17/01/2015,2004,0,16.0
3918,4999.03045,4919,A,23.2,,26/01/2008,2140,85,4420,167,BrF,27/01/2012,2006,0,14.5
3919,2768.728087,1539,A,25.4,,27/01/2008,2245,85,4359,62,BrM,01/08/2008,1999,1,15.9
3920,4046.670827,5123,J,24.2,,27/01/2008,2245,85,4360,63,ABX,07/09/2012,2007,0,14.1
3921,3473.069581,3574,A,23.3,,29/01/2008,2141,85,4409,137,BrF,26/01/2015,2005,0,14.0
3922,3046.78418,4866,A,26.4,,29/01/2008,2141,85,4409,137,BrM,04/02/2013,2005,1,16.9
3925,3931.680354,2978,A,24.3,,31/01/2008,2247,85,4378,86,BrF,18/07/2013,2003,0,15.3
3927,3273.647747,1766,A,,,01/02/2008,2142,85,4341,39,ABX,26/08/2008,2003,1,15.2
3928,4832.179797,4890,A,25.1,,01/02/2008,2142,85,4330,24,ABX,27/02/2015,2006,1,16.2
3929,4234.825876,1787,A,25.2,,02/02/2008,2248,85,4339,36,BrM,02/02/2008,2002,1,15.2
3950,3434.227999,1509,A,26.6,,13/07/2008,2158,87,4500,7,BrM,31/08/2010,1999,1,17.5
3951,4386.923483,5168,SA,24.2,,13/07/2008,2158,87,4621,-3,FLOAT,07/09/2010,2007,0,13.9
3952,1438.718875,5134,SA,24.7,,13/07/2008,2158,87,4509,20,ABX,25/08/2008,2007,0,13.7
3953,2947.193619,4939,A,26.0,,13/07/2008,2158,87,4501,8,BrM,19/08/2010,2006,1,16.7
3954,3605.891798,1740,A,24.5,,13/07/2008,2158,87,4499,5,BrF,24/01/2009,2001,0,15.0
3955,2929.474511,1187,A,26.8,,13/07/2008,2158,87,4499,5,BrM,05/09/2010,1996,1,15.5
3956,7093.098554,1750,A,26.1,,13/07/2008,2158,87,4495,1,BrM,03/02/2015,2002,1,16.8
3957,4705.612519,1729,A,26.3,,14/07/2008,2159,87,4509,20,BrM,01/03/2015,2001,1,15.5
3958,4511.680422,911,A,26.8,,16/07/2008,2161,87,4498,4,BrM,08/09/2010,1994,1,16.8
3961,2941.957988,4829,A,25.4,,16/07/2008,2161,87,4497,3,BrM,14/02/2010,2006,1,16.7
3962,2227.015909,4897,A,26.3,,16/07/2008,2161,87,4513,25,BrM,14/02/2010,2006,1,16.5
3963,2696.064567,3093,A,26.7,,16/07/2008,2161,87,4523,40,BrM,28/05/2013,2004,1,16.0
3964,3399.716369,3449,A,24.1,,16/07/2008,2161,87,4513,25,BrF,12/09/2009,2005,0,14.4
3965,3790.175845,3462,A,24.7,,16/07/2008,2161,87,4523,40,BrF,18/01/2015,2005,0,14.5
3966,1636.354849,1532,A,24.8,,16/07/2008,2161,87,4498,4,BrF,08/09/2010,1999,0,13.5
3967,4769.34332,1826,A,24.7,,16/07/2008,2161,87,4502,9,BrF,21/01/2015,2003,0,15.9
3971,6578.241201,2966,A,25.4,,18/07/2008,2165,87,4512,24,BrM,03/02/2015,2004,1,15.9
3973,5740.701768,3616,A,23.6,,18/07/2008,2165,87,4610,407,ABX,31/08/2010,2005,0,13.3
3974,4863.458486,1031,A,26.5,,18/07/2008,2165,87,4549,74,BrM,09/03/2010,1996,1,17.8
3975,2531.295495,1510,A,24.0,,18/07/2008,2165,87,4512,24,BrF,07/01/2009,1999,0,13.5
3976,1611.961953,3569,A,24.1,,18/07/2008,2165,87,4610,407,BrF,13/08/2010,2005,0,12.9
3977,3175.959297,1763,A,23.7,,18/07/2008,2165,87,4497,3,BrF,26/09/2013,2002,0,14.5
3978,6797.638596,3456,A,26.3,,18/07/2008,2165,87,4610,407,BrM,21/02/2015,2004,1,16.5
3979,2184.926428,4890,A,25.1,,18/07/2008,2165,87,4512,24,ABX,27/02/2015,2006,1,16.2
3981,432.6381409,5073,A,24.2,,18/07/2008,2165,87,4514,26,ABX,30/12/2008,2006,0,14.0
3982,656.3654043,5074,SA,23.8,,18/07/2008,2165,87,4622,-3,FLOAT,18/07/2008,2007,0,13.5
3982,1226.566693,5074,SA,23.8,,18/07/2008,2165,87,4622,-3,FLOAT,18/07/2008,2007,0,13.5
3983,4983.553427,5147,SA,24.5,,18/07/2008,2165,87,4518,32,ABX,28/08/2010,2007,0,14.2
3984,3981.762034,4887,A,26.1,,22/07/2008,2168,87,4576,112,H,23/08/2010,2006,1,17.5
3985,1809.127234,1731,A,25.3,,22/07/2008,2168,87,4576,112,BrM,25/07/2013,2002,1,16.0
3987,2555.236221,4875,A,23.9,,22/07/2008,2168,87,4516,28,ABX,19/08/2009,2006,0,14.7
3994,2672.57219,1491,A,24.3,,23/07/2008,2170,87,4558,85,BrF,23/08/2010,1999,0,15.2
3995,1544.827457,1790,A,24.8,,23/07/2008,2170,87,4576,112,BrF,02/09/2008,2002,0,15.2
3996,906.5869596,1754,A,26.7,,23/07/2008,2170,87,4555,81,BrM,25/08/2008,2001,1,17.4
3997,3537.965599,1895,A,24.6,,23/07/2008,2170,87,4555,81,BrF,26/02/2010,2003,0,14.8
4000,2758.688554,1196,A,26.6,,14/01/2009,2261,90,4128,88,BrM,04/09/2009,1996,1,17.2
4003,3129.315392,1412,A,25.7,,16/01/2009,2264,90,4152,129,BrM,02/08/2010,1998,1,17.0
4004,2847.285478,3491,A,23.8,,16/01/2009,2262,90,4149,126,H,01/09/2014,2005,0,14.9
4005,2810.112298,5169,SA,26.3,,16/01/2009,2263,90,4149,126,ABX,24/08/2010,2007,1,16.9
4008,2912.814094,1356,A,26.2,,12/01/2009,2259,90,4123,82,BrM,03/09/2009,1997,1,17.2
4013,2856.565331,1678,A,22.8,,16/01/2009,2264,90,4152,129,BrF,29/06/2013,2002,0,16.0
4013,7124.860666,1678,A,22.8,,16/01/2009,2264,90,4152,129,BrF,29/06/2013,2002,0,16.0
4014,5019.513463,5173,A,24.4,,17/01/2009,2269,90,4152,129,ABX,24/02/2015,2007,0,15.0
4018,15692.38091,4936,A,23.1,,11/01/2009,2271,90,4181,477,H,06/12/2011,2006,0,15.9
4021,3418.433316,5268,A,24.0,,09/01/2009,2273,90,4173,179,BrF,07/09/2010,2007,0,14.5
4022,7617.409281,1731,A,24.9,,11/01/2009,2270,90,4143,112,BrM,25/07/2013,2002,1,16.5
4022,26314.78985,1731,A,24.9,,11/01/2009,2270,90,4143,112,BrM,25/07/2013,2002,1,16.5
4023,6991.387384,5265,SA,24.1,,08/01/2009,2274,90,4143,112,ABX,18/02/2010,2008,0,14.6
4027,1858.942874,1031,A,26.0,,07/01/2009,2276,90,4116,74,BrM,09/03/2010,1996,1,17.6
4030,8444.88529,1415,A,24.1,,07/01/2009,2276,90,4089,39,BrF,25/01/2013,1998,0,14.7
4031,2059.449775,2989,A,24.3,,07/01/2009,2276,90,4117,75,BrF,15/06/2012,2004,0,15.9
4034,655.414799,1763,A,23.6,,04/01/2009,2277,90,4063,3,BrF,26/09/2013,2002,0,14.5
4035,3026.365272,3093,A,26.6,,04/01/2009,2277,90,4090,40,BrM,28/05/2013,2004,1,17.5
4036,2416.261203,2960,A,25.5,,04/01/2009,2277,90,4062,2,BrM,24/02/2015,2003,1,16.1
4037,4968.494012,2984,A,23.2,,04/01/2009,2277,90,4062,2,TBRF,04/01/2009,2003,0,14.5
4040,3568.08058,3086,A,24.0,,04/01/2009,2277,90,4063,3,H,21/01/2015,2004,0,16.2
4041,1688.603199,1187,A,27.1,,04/01/2009,2278,90,4065,5,BrM,05/09/2010,1996,1,15.9
4043,29180.17114,5160,SA,24.2,,03/01/2009,2279,90,4061,1,BrF,26/08/2012,2007,0,14.7
4044,3953.71982,1750,A,25.9,,03/01/2009,2279,90,4061,1,BrM,03/02/2015,2002,1,17.1
4045,7177.568852,1740,A,25.1,,03/01/2009,2279,90,4065,5,BrF,24/01/2009,2001,0,15.2
4047,4755.332563,5147,A,24.3,,03/01/2009,2279,90,7024,490,BrF,28/08/2010,2007,0,14.2
4049,3194.709681,4854,A,26.0,,03/01/2009,2279,90,4177,478,BrM,07/02/2013,2006,1,16.8
4050,4799.175853,4934,A,26.5,,19/01/2009,2280,90,4106,61,BrM,18/07/2012,2006,1,17.6
4052,3057.576646,4805,A,26.2,,20/01/2009,2281,90,4180,479,BrM,11/02/2009,2006,1,16.5
4053,2268.620618,3453,A,23.9,,20/01/2009,2281,90,4105,60,BrF,22/09/2012,2004,0,17.0
4054,2280.593533,1523,A,26.3,,19/01/2009,2280,90,4103,58,BrM,31/01/2013,1999,1,17.5
4055,5050.557369,4938,A,25.0,,20/01/2009,2282,90,4178,474,BrF,12/02/2009,2006,0,14.8
4056,8052.829714,5262,J,26.7,,21/01/2009,2283,90,4109,66,ABX,08/09/2010,2008,1,18.0
4057,1646.563404,1744,A,25.1,,21/01/2009,2283,90,4105,60,BrM,02/09/2010,2001,1,15.5
4058,1702.308525,1783,A,,,21/01/2009,2284,90,4182,472,BrM,15/03/2010,2003,1,
4059,6985.910171,5169,SA,26.4,,21/01/2009,2284,90,4149,126,ABX,24/08/2010,2007,1,17.0
4060,3058.753876,1577,A,25.9,,22/01/2009,2285,90,4108,63,BrM,01/07/2013,2000,1,16.2
4060,9198.015835,1577,A,25.9,,22/01/2009,2285,90,4108,63,BrM,01/07/2013,2000,1,16.2
4063,2921.972121,5237,SA,26.3,,23/01/2009,2286,90,4096,48,ABX,10/09/2012,2008,1,17.0
4064,2887.234486,4896,A,24.8,,23/01/2009,2287,90,4096,48,BrF,23/01/2015,2006,0,16.3
4065,3677.110699,1752,A,25.2,,23/01/2009,2287,90,4095,47,BrM,30/08/2010,2002,1,16.1
4066,5989.843687,5235,SA,24.7,,24/01/2009,2288,90,4111,68,ABX,17/01/2015,2008,1,14.8
4068,862.9357263,5144,A,25.9,,25/01/2009,2289,90,4114,71,BrM,11/06/2013,2007,1,17.5
4068,3717.064787,5144,A,25.9,,25/01/2009,2289,90,4114,71,BrM,11/06/2013,2007,1,17.5
4069,3760.695736,4917,A,24.3,,25/01/2009,2290,90,4114,71,BrF,23/02/2015,2006,0,14.8
4070,3312.703126,5224,SA,23.4,,25/01/2009,2289,90,4114,71,ABX,05/09/2013,2008,0,14.5
4071,2836.671674,5155,A,24.9,,25/01/2009,2290,90,4098,51,ABX,05/09/2010,2007,0,15.8
4072,516.4398172,869,A,24.8,,25/01/2009,2289,90,4112,69,BrF,18/02/2010,1995,0,18.0
4073,2760.788227,1782,A,24.1,,27/01/2009,2291,90,4113,70,BrF,25/08/2010,2002,0,15.7
4074,3920.148045,4860,A,26.5,,27/01/2009,2291,90,4179,480,BrM,10/02/2015,2006,1,16.8
4075,4947.232654,3618,A,25.3,,27/01/2009,2292,90,4083,28,BrM,01/09/2010,2004,1,15.5
4076,4622.071788,4972,A,25.5,,29/01/2009,2293,90,4110,67,BrM,06/09/2014,2006,1,16.5
4077,4233.259534,5072,A,25.8,,29/01/2009,2294,90,4084,30,BrM,14/02/2015,2007,1,16.9
4080,3272.747472,1501,A,24.3,,03/02/2009,2296,90,4083,28,BrF,10/08/2009,1998,0,15.0
4081,3146.422592,1543,A,25.4,,03/02/2009,2297,90,4091,42,BrM,14/09/2009,1999,1,16.1
4082,1572.347383,1752,A,25.0,,04/02/2009,2298,90,4095,47,BrM,30/08/2010,2002,1,16.2
4082,7415.102863,1752,A,25.0,,04/02/2009,2298,90,4095,47,BrM,30/08/2010,2002,1,16.2
4083,4086.276455,3612,A,25.8,,04/02/2009,2299,90,4074,16,BrM,17/02/2010,2005,1,16.5
4084,3542.603036,1753,A,24.2,,04/02/2009,2299,90,4074,16,BrF,18/07/2011,2002,0,15.0
4084,4251.776482,1753,A,24.2,,04/02/2009,2299,90,4074,16,BrF,18/07/2011,2002,0,15.0
4086,2517.651715,5167,A,26.6,,05/02/2009,2300,90,4183,481,BrM,25/02/2012,2007,1,17.1
4087,2598.005286,5071,A,26.6,,05/02/2009,2300,90,4064,4,AB,26/08/2010,2007,1,15.9
4090,2639.147507,1605,A,23.9,,07/02/2009,2301,90,4067,8,BrF,24/02/2015,2000,0,15.5
4091,2890.559607,5071,A,26.7,,09/02/2009,2302,90,4064,4,AB,26/08/2010,2007,1,15.6
4092,3331.078734,4863,A,23.3,,09/02/2009,2302,90,4073,15,BrF,06/09/2010,2006,0,14.3
4095,2436.194706,1708,A,25.4,,10/02/2009,2303,90,4134,98,BrM,18/01/2015,2001,1,15.9
4096,4161.32051,1869,A,24.8,,10/02/2009,2303,90,4159,154,BrM,22/01/2015,2003,1,16.1
4097,4338.570625,3695,A,25.1,,10/02/2009,2303,90,4159,154,BrF,15/07/2009,2005,0,16.2
4098,2281.026253,1394,A,25.7,,11/02/2009,2304,90,4136,100,BrM,01/03/2010,1998,1,15.3
4099,3238.46235,1617,A,24.8,,11/02/2009,2304,90,4158,140,BrF,03/12/2011,2000,0,16.2
4100,3703.713997,1494,A,24.2,,11/02/2009,2305,90,4158,140,BrM,22/01/2015,1999,1,16.2
4102,3795.554882,4885,A,25.0,,12/02/2009,2306,90,4160,155,BrF,21/01/2015,2006,0,16.0
4105,4198.282657,4883,A,24.3,,13/02/2009,2307,90,4171,177,BrF,04/09/2013,2006,0,14.7
4106,6307.241348,5133,A,25.6,,13/02/2009,2307,90,4171,177,BrM,13/02/2009,2006,1,16.2
4107,4191.930127,1171,A,25.9,,14/02/2009,2308,90,4157,139,BrM,22/02/2010,1996,1,17.0
4108,5127.406422,1798,A,24.2,,14/02/2009,2308,90,4172,178,BrF,08/09/2010,2003,0,13.6
4109,4685.639578,4866,A,26.2,,14/02/2009,2308,90,4155,137,BrM,04/02/2013,2005,1,15.9
4110,3060.62223,3574,A,23.5,,14/02/2009,2308,90,4155,137,BrF,26/01/2015,2005,0,13.6
4111,7466.85645,3093,A,26.8,,15/06/2007,2044,82,4217,40,BrM,28/05/2013,2004,1,17.3
4112,3654.464195,4879,SA,25.8,,16/06/2007,2212,82,4303,179,ABX,16/06/2007,2006,1,16.2
4115,4670.276795,5121,A,25.0,,17/02/2009,2310,90,4163,160,BrM,08/09/2010,2007,1,16.9
4116,3842.554001,4956,A,23.3,,17/02/2009,2310,90,4144,116,ABX,11/12/2011,2006,0,14.8
4117,1552.837335,1533,A,26.5,,17/02/2009,2310,90,4135,99,BrM,22/01/2015,1999,1,
4118,3584.99943,1685,A,24.2,,17/02/2009,2310,90,4144,116,BrF,24/08/2010,2002,0,15.2
4120,4176.114151,5119,A,24.4,,18/02/2009,2311,90,4140,109,ABX,02/07/2011,2007,0,14.4
4121,4222.929371,4935,A,23.4,,18/02/2009,2311,90,4133,96,BrF,01/09/2010,2006,0,14.5
4122,3046.503081,5220,SA,25.6,,19/02/2009,2312,90,4139,108,ABX,16/07/2011,2008,1,16.2
4123,6839.025047,5289,CH,23.7,,20/02/2009,2313,90,4066,7,FL,22/07/2009,2009,0,14.4
4126,4399.025858,5226,SA,24.7,,20/02/2009,2313,90,4155,137,ABX,17/02/2015,2008,1,15.7
4127,8052.364801,5260,SA,26.4,,20/02/2009,2314,90,4107,62,ABX,22/02/2009,2008,1,16.8
4128,2740.86563,4957,A,25.5,,21/02/2009,2315,90,4164,165,BrM,21/02/2015,2006,1,15.8
4132,3898.963046,4967,A,25.8,,24/02/2009,2317,90,4088,36,BrM,02/03/2010,2006,1,16.3
4133,2892.693624,4941,A,24.5,,24/02/2009,2317,90,4086,33,BrF,22/08/2014,2006,0,14.4
4134,5080.533369,3449,A,24.1,,25/02/2009,2318,90,4080,25,BrF,12/09/2009,2005,0,12.5
4135,3078.024648,1542,A,25.6,,25/02/2009,2318,90,4087,34,BrM,28/06/2012,1999,1,15.1
4155,2943.864497,5164,SA,24.0,,24/07/2008,2172,87,4619,-3,FLOAT,13/09/2012,2007,0,16.6
4158,8587.773465,3596,A,24.3,,24/07/2008,2172,87,4582,125,ABX,21/02/2015,2005,0,16.5
4159,3679.72698,4894,A,25.7,,24/07/2008,2172,87,4574,110,BrM,13/08/2008,2006,1,17.8
4160,4097.603459,1877,A,26.4,,24/07/2008,2172,87,4582,125,BrM,21/02/2015,2003,1,17.7
4161,2444.924747,1401,A,24.1,,24/07/2008,2172,87,4582,125,BrF,18/07/2010,1997,0,16.1
4162,2234.606738,1195,A,23.6,,24/07/2008,2172,87,4564,94,BrF,07/09/2010,1996,0,16.1
4165,2949.140572,5077,SA,24.8,,25/07/2008,2175,87,4548,72,ABX,25/02/2015,2007,1,15.9
4166,2557.330507,5145,A,23.6,,25/07/2008,2175,87,4603,173,AB,11/08/2010,2007,0,14.9
4167,3027.940607,3457,A,26.3,,25/07/2008,2175,87,4562,90,BrM,27/08/2008,2005,1,16.9
4175,4806.611307,1897,A,26.7,,26/07/2008,2178,87,4544,68,BrM,17/02/2010,2003,1,17.9
4177,2961.377565,1742,A,25.2,,26/07/2008,2178,87,4547,71,BrM,28/08/2008,2002,1,15.6
4182,7206.179744,1752,A,25.4,,29/07/2008,2372,87,4528,47,BrM,30/08/2010,2002,1,16.5
4183,2331.573238,5169,SA,26.8,,29/07/2008,2372,87,4532,53,ABX,24/08/2010,2007,1,16.8
4184,3037.251783,5137,SA,25.0,,29/07/2008,2372,87,4552,77,ABX,25/08/2008,2007,0,15.9
4186,2639.770672,4860,A,26.3,,29/07/2008,2372,87,4613,480,BrM,10/02/2015,2006,1,17.8
4187,2753.790762,2985,A,24.5,,29/07/2008,2372,87,4528,47,H,07/09/2010,2003,0,14.8
4188,4230.302335,1669,A,25.4,,29/07/2008,2372,87,4544,68,BrF,20/01/2015,2001,0,14.5
4189,3585.46966,1765,A,24.5,,29/07/2008,2372,87,4528,47,BrF,25/02/2012,2002,0,
4190,3615.114478,1774,A,24.4,,29/07/2008,2372,87,4548,72,BrM,28/08/2008,2002,1,16.3
4191,6007.78927,4971,A,25.4,,30/07/2008,2182,87,4544,68,H,24/06/2013,2006,0,15.2
4192,3401.144189,5144,SA,25.9,,30/07/2008,2182,87,4530,50,ABX,11/06/2013,2007,1,17.1
4198,3393.243706,5079,A,24.6,,01/08/2008,2185,87,4540,62,BrF,12/08/2009,2005,0,15.5
4199,3992.273716,1553,A,26.0,,01/08/2008,2185,87,4530,50,BrM,23/02/2010,1999,1,17.5
4201,1893.79672,5162,A,24.1,,05/08/2008,2189,87,4604,174,BrF,26/02/2015,2006,0,14.2
4206,3921.898132,5155,SA,24.9,,07/08/2008,2375,87,4531,51,H,05/09/2010,2007,0,14.9
4208,4381.996353,1682,A,25.8,,07/08/2008,2375,87,4598,165,BrM,07/08/2008,2001,1,16.9
4209,2362.243496,1043,A,24.5,,07/08/2008,2375,87,4598,165,BrF,15/02/2010,1995,0,15.1
4213,2351.171129,1412,A,26.0,,08/08/2008,2193,87,4586,129,BrM,02/08/2010,1998,1,17.0
4214,4797.103739,5173,SA,24.2,,08/08/2008,2193,87,4586,129,ABX,24/02/2015,2007,0,16.2
4215,4130.80812,1678,A,23.4,,08/08/2008,2193,87,4586,129,BrF,29/06/2013,2002,0,14.2
4229,5049.609492,1868,A,26.3,,11/08/2008,2198,87,4527,46,BrM,24/01/2015,2003,1,17.8
4234,4139.803353,5160,SA,24.2,,12/08/2008,2199,87,4576,112,AB,26/08/2012,2007,0,14.5
4236,4196.341436,4970,A,24.8,,12/08/2008,2199,87,4614,479,BrF,18/02/2010,2006,0,15.9
4238,2371.027341,1361,A,24.2,,13/08/2008,2379,87,4531,51,BrF,15/03/2010,1998,0,15.2
4239,3282.415928,4904,A,24.7,,13/08/2008,2379,87,4525,43,AB,25/01/2015,2006,0,15.6
4243,3379.42123,2988,A,25.8,,14/08/2008,2381,87,4506,14,BrM,06/09/2010,2004,1,16.9
4244,4250.050369,3464,A,24.9,,14/08/2008,2381,87,4526,45,BrM,02/09/2008,2004,1,16.2
4248,5375.107027,4872,A,25.8,,16/08/2008,2201,87,4565,95,BrM,17/02/2015,2006,1,17.8
4249,3187.773511,1394,A,25.8,,18/08/2008,2202,87,4569,100,BrM,01/03/2010,1998,1,16.7
4250,3066.80332,1708,A,24.8,,18/08/2008,2202,87,4567,98,BrM,18/01/2015,2001,1,16.0
4251,4309.756522,1801,A,25.2,,19/08/2008,2203,87,4590,138,BrM,17/08/2013,2002,1,15.5
4252,12920.73286,3606,A,24.2,,19/08/2008,2203,87,4569,100,ABX,06/08/2013,2005,0,15.1
4253,3748.113191,3451,A,23.9,,19/08/2008,2203,87,4590,138,BrF,21/01/2015,2005,0,14.5
4254,3572.818969,3002,A,24.2,,19/08/2008,2203,87,4588,135,BrF,15/07/2013,2003,0,15.4
4258,3868.681209,1581,A,25.6,,20/08/2008,2384,87,4588,135,BrM,05/02/2009,2000,1,17.9
4259,4596.936869,3574,A,23.3,,20/08/2008,2384,87,4589,137,BrF,26/01/2015,2005,0,13.8
4260,3904.42479,4866,A,26.0,,20/08/2008,2384,87,4589,137,BrM,04/02/2013,2005,1,17.4
4262,1775.50844,5117,SA,24.1,,20/08/2008,2384,87,4588,135,ABX,07/02/2009,2007,0,15.9
4264,3097.146305,1886,A,24.8,,30/08/2008,2385,87,4587,134,BrM,16/02/2010,2002,1,15.5
4265,3374.276203,5312,FL,24.3,,22/06/2009,2394,92,4727,43,FL,05/09/2009,2009,0,14.3
4267,3288.48296,5314,OFL,26.4,,16/06/2009,2397,92,4735,54,OFL,15/03/2010,2009,1,14.9
4268,4053.422369,5315,OFL,24.8,,20/06/2009,2398,92,4715,25,OFL,07/12/2011,2009,0,13.7
4269,3597.400086,5316,OFL,26.4,,20/06/2009,2398,92,4723,36,OFL,24/05/2013,2009,1,15.1
4270,3058.342882,3590,A,23.7,,18/06/2009,2399,92,4809,478,BrF,02/09/2010,2005,0,13.9
4271,2661.700334,5289,SA,24.5,,18/06/2009,2399,92,4701,7,ABX,22/07/2009,2009,0,14.1
4272,4079.080457,3453,A,24.2,,16/06/2009,2397,92,4740,60,BrF,22/09/2012,2004,0,14.4
4273,4002.670974,5204,A,26.2,,20/06/2009,2398,92,4808,407,H,08/09/2010,2008,1,15.0
4274,6140.804701,1868,A,26.3,,17/06/2009,2400,92,4729,46,BrM,24/01/2015,2003,1,17.1
4275,4746.921424,4854,A,26.0,,18/06/2009,2399,92,4809,478,BrM,07/02/2013,2006,1,15.7
4277,2739.132682,1744,A,25.3,,16/06/2009,2397,92,4740,60,BrM,02/09/2010,2001,1,15.2
4278,4253.759075,1509,A,26.1,,18/06/2009,2399,92,4701,7,BrM,31/08/2010,1999,1,15.9
4279,4520.295028,3449,A,24.1,,20/06/2009,2398,92,4715,25,BrF,12/09/2009,2005,0,14.0
4280,8209.49354,5267,A,24.4,,22/06/2009,2401,92,4697,2,BrF,24/02/2015,2007,0,14.9
4281,3011.705228,1854,A,25.2,,22/06/2009,2401,92,4727,43,BrF,05/09/2009,2003,0,14.9
4283,5314.016659,5318,SA,24.1,,20/06/2009,2398,92,4819,-3,FLOAT,19/08/2009,2009,0,14.1
4284,5396.866974,5319,J,23.7,,23/06/2009,2403,92,4785,134,OFL,24/01/2015,2008,0,13.5
4285,4434.837609,5320,A,23.7,,22/06/2009,2394,92,4727,43,H,25/07/2013,2007,0,15.1
4287,3307.051705,4897,A,26.3,,20/06/2009,2398,92,4715,25,BrM,14/02/2010,2006,1,15.9
4288,10768.29039,1029,A,26.5,,22/06/2009,2394,92,4727,43,BrM,31/08/2010,1996,1,17.8
